Open,High,Low,Close,Adj Close,Volume
32.294998,32.544998,32.119999,32.147499,29.172953,141563600
32.047501,32.0825,31.7775,31.7925,28.850805,147544800
31.525,31.809999,31.4275,31.73,28.794085,175955600
31.7575,31.9625,31.592501,31.9,28.948359,125976400
31.93,31.969999,31.684999,31.825001,28.880293,131672400
31.807501,32.077499,31.805,31.969999,29.011881,141628800
31.9275,31.955,31.6,31.65,28.721493,218867600
31.872499,32.014999,31.77,31.9025,28.950623,136157200
31.870001,31.9025,31.719999,31.7575,28.819046,121075600
31.8025,32.450001,31.780001,32.0275,29.064058,221123600
32.215,32.299999,31.875,31.875,28.925673,127752400
31.9175,31.997499,31.627501,31.6875,28.755514,176267200
31.365,31.6175,31.120001,31.1325,28.251873,196645600
31.3925,31.530001,31.215,31.3575,28.456051,177482800
31.725,31.735001,31.497499,31.65,28.721493,120955200
31.6075,31.672501,31.442499,31.610001,28.685188,108844000
31.235001,31.557501,31.2125,31.5,28.585369,112241600
31.4725,31.5375,30.942499,31.422501,28.515039,187787200
31.120001,31.16,30.635,30.6425,27.807211,243046400
30.9625,31.014999,29.805,30.0175,27.240038,314380000
30.485001,30.9625,30.3025,30.82,27.968292,245418000
31.2575,31.440001,31.08,31.415001,28.508234,165762000
31.51,31.592501,31.26,31.4025,28.496885,127072400
31.43,31.7875,31.395,31.705,28.771399,134596800
31.934999,32.142502,31.8375,32.127499,29.154808,144889600
32.27,32.404999,32.077499,32.404999,29.40663,184658800
32.7425,33.2425,32.674999,33.017502,29.962461,235600800
33.212502,33.23,32.580002,32.6875,29.662991,307025600
30.497499,31.375,30.497499,31.305,28.408413,461802400
31.549999,31.772499,31.264999,31.290001,28.394796,203998000
31.33,31.434999,30.975,31.125,28.245064,168649200
30.772499,30.9025,30.530001,30.692499,27.852585,177822000
30.844999,30.977501,30.637501,30.844999,27.990973,134472400
30.7875,30.875,30.567499,30.747499,27.902496,148046800
30.58,30.6425,30.4275,30.592501,27.761835,134513200
30.65,30.66,30.227501,30.325001,27.519089,171540000
30.375,30.6425,29.379999,29.610001,26.870243,279904000
29.355,29.424999,28.3125,28.66,26.008148,496554400
28.237499,29.360001,28.025,28.85,26.180571,397250400
28.9925,29.125,28.530001,28.782499,26.237537,211612000
28.645,29.0625,28.625,28.879999,26.326418,154681600
29.1325,29.997499,29.1325,29.93,27.283577,219806400
29.452499,29.545,28.3325,28.372499,25.863794,388331200
28.1325,28.855,27.407499,28.809999,26.262604,404870000
29.01,29.1,28.635,28.7875,26.242098,194143200
28.58,29.077499,28.502501,28.99,26.426689,171718000
29.01,29.4125,28.875,29.290001,26.700167,163538800
29.1075,29.360001,29.002501,29.125,26.549755,138242800
29.025,29.129999,28.67,28.752501,26.210196,193146000
28.52,28.5875,27.907499,28.1625,25.672359,274006400
27.6075,27.975,26.4125,26.440001,24.102167,513102000
23.717501,27.200001,23,25.780001,23.50053,648825200
27.7775,27.7775,25.875,25.934999,23.641819,414406400
26.772499,27.4725,26.262501,27.422501,24.997793,387098400
28.057501,28.309999,27.504999,28.23,25.733891,338464400
28.0425,28.327499,27.885,28.3225,25.818213,212657600
28.0075,28.6325,28,28.190001,25.697432,224917200
27.5375,27.969999,26.84,26.93,24.548841,307383600
27.557501,28.084999,27.282499,28.084999,25.601713,247555200
28.122499,28.195,27.51,27.592501,25.152763,212935600
27.2425,27.612499,27.127501,27.317499,24.902073,199985200
27.9375,28.139999,27.58,28.077499,25.594877,219374400
28.440001,28.504999,27.442499,27.5375,25.102625,340043200
27.567499,28.32,27.475,28.1425,25.654125,251571200
27.9475,28.5525,27.940001,28.5525,26.027878,199662000
29.145,29.2225,28.715,28.827499,26.278563,233453600
28.9825,29.1325,28.605,29.07,26.499624,173364800
29.0625,29.135,28.860001,29.102501,26.529249,148694000
28.915001,29.122499,28.43,28.48,25.961786,256450400
28.0525,28.575001,27.967501,28.362499,25.854681,297141200
28.4175,28.842501,28.415001,28.8025,26.255777,200888000
28.344999,28.545,28.129999,28.35,25.843281,201384800
28.407499,28.68,28.325001,28.58,26.052946,143026800
28.3125,28.875,28.092501,28.75,26.207916,200878000
29.110001,29.172501,28.504999,28.6775,26.141827,224607600
28.4625,28.6425,28.110001,28.110001,25.624502,208436000
28.2075,28.377501,26.965,27.264999,24.854214,293461600
27.5425,27.885,27.182501,27.575001,25.13681,265892000
27.2675,27.405001,26.827499,27.395,24.972727,255716400
27.002501,27.752501,26.887501,27.594999,25.155041,232079200
27.469999,27.842501,27.2675,27.695,25.246197,208258800
27.657499,27.934999,27.442499,27.827499,25.366983,192787200
27.934999,27.942499,27.352501,27.695,25.246197,187062400
27.547501,27.547501,27.0525,27.375,24.954494,247918400
27.5,28.07,27.372499,28.030001,25.551582,211064400
28.182501,28.1875,27.860001,27.9,25.433073,121868800
27.705,28.112499,27.67,27.9475,25.476372,132197200
27.8225,27.879999,27.389999,27.5525,25.116299,177849600
27.7325,28.025,27.622499,27.965,25.492325,150694000
27.945,28,27.6325,27.76,25.305454,156930400
27.700001,27.9375,27.5275,27.932501,25.462696,119036800
27.834999,28.5425,27.705,28.442499,25.927599,195871200
28.5,28.895,28.424999,28.440001,25.925327,167180800
28.5825,28.875,28.525,28.875,26.321856,166616400
29.174999,29.807501,29.0825,29.77,27.137724,237467600
29.52,29.532499,28.73,28.82,26.271727,265335200
28.85,29.135,28.497499,28.637501,26.10537,279537600
29.2325,29.825001,29.014999,29.817499,27.181025,342205600
29.674999,30.172501,29.567499,30.1325,27.46817,204909200
30.247499,30.305,29.862499,29.875,27.233444,197461200
30.200001,30.34,29.9025,30.295,27.616304,128813200
30.1975,30.872499,30.174999,30.6425,27.933079,182076000
30.782499,30.955,30.405001,30.5,27.803183,179544400
30.4625,30.672501,30.045,30.23,27.675009,158210800
30.2775,30.452499,30.155001,30.264999,27.707054,132169200
30.24,30.452499,30.012501,30.1425,27.594904,135485600
29.225,29.5175,29.014999,29.192499,26.725199,236511600
29.092501,29.355,28.8025,29.0275,26.574146,180872000
29.065001,29.205,28.9125,28.93,26.484888,130102400
28.799999,28.8925,28.067499,28.084999,25.711302,183249600
27.844999,28.559999,27.75,28.545,26.132425,152426800
28.73,28.762501,28.33,28.422501,26.020281,110467600
28.940001,29.372499,28.875,29.3225,26.844212,186698800
29.41,29.9375,29.190001,29.695,27.18523,173183200
29.799999,29.98,29.7125,29.825001,27.304243,137148400
29.817499,29.932501,29.334999,29.4375,26.949488,129930000
29.3325,29.8375,29.280001,29.719999,27.208117,171212800
29.8025,29.807501,29.48,29.5075,27.013577,85553200
29.5725,29.602501,29.4,29.452499,26.963224,52185600
29.497499,29.852501,29.4375,29.575001,27.075377,156721200
29.6875,29.702499,29.215,29.334999,26.855656,139409600
29.334999,29.5275,29.02,29.07,26.613054,133546400
29.137501,29.1975,28.555,28.799999,26.365871,166278000
28.8225,29.8125,28.7775,29.7575,27.242443,231108000
29.745001,29.965,29.452499,29.57,27.070793,128336800
29.379999,29.65,29.215,29.557501,27.059349,137238000
29.41,29.422501,28.77,28.905001,26.462002,185445600
29.01,29.235001,28.877501,29.0425,26.587873,116850800
28.797501,28.8475,28.2125,28.295,25.903555,187544800
28.045,28.17,27.4475,28.120001,25.743345,257274800
27.985001,28.200001,27.5875,27.622499,25.287888,213292400
27.7675,27.997499,27.200001,27.834999,25.482428,224954000
28.004999,28.0625,27.245001,27.245001,24.942299,179091200
27.227501,27.379999,26.452499,26.5075,24.267132,385813200
26.82,26.842501,26.3925,26.8325,24.564661,190362400
26.85,26.93,26.612499,26.807501,24.541775,131157600
26.817499,27.2125,26.799999,27.1525,24.857615,130629600
27.25,27.25,26.987499,27.0075,24.724873,54281600
26.897499,26.922501,26.545,26.705,24.447937,106816800
26.74,27.3575,26.715,27.184999,24.887369,123724800
27.145,27.174999,26.795,26.83,24.562374,100855200
26.752501,26.7575,26.205,26.315001,24.090904,163649200
25.6525,26.342501,25.5,26.3375,24.111496,270597600
26.4375,26.4625,25.602501,25.6775,23.507275,223164000
25.139999,25.592501,24.967501,25.174999,23.047253,273829600
24.67,25.032499,24.1075,24.112499,22.074554,324377600
24.637501,24.7775,24.190001,24.24,22.191275,283192000
24.7425,24.764999,24.334999,24.6325,22.550606,198957600
25.137501,25.172501,24.709999,24.99,22.87789,196616800
25.08,25.297501,24.325001,24.3475,22.289688,249758400
24.49,25.120001,23.934999,24.879999,22.77718,252680400
24.049999,24.4275,23.84,24.282499,22.230186,319335600
24.602501,24.6625,23.875,24.165001,22.122614,212350800
23.775,24.547501,23.355,24.1975,22.15237,289337600
24.264999,24.469999,23.735001,24.075001,22.04022,208646000
24.657499,25.365,24.592501,25.355,23.212036,263202000
25.379999,25.3825,24.8025,24.860001,22.758873,207178000
24.9825,25.219999,24.5175,24.997499,22.884754,300308000
24.01,24.157499,23.334999,23.355,21.381073,533478800
23.4475,23.629999,23.0975,23.522499,21.534418,222715200
23.6975,24.334999,23.5875,24.334999,22.278248,257666000
24.1175,24.1775,23.85,24.1075,22.069973,163774000
23.855,24.01,23.57,23.620001,21.62368,149428800
23.75,24.209999,23.52,24.0875,22.051664,183857200
23.965,24.3325,23.797501,24.15,22.228848,185886800
24.129999,24.23,23.422501,23.504999,21.635162,185672400
23.282499,23.924999,23.26,23.752501,21.86297,216085600
23.5725,23.985001,23.4825,23.747499,21.85837,177324800
23.98,24.0875,23.525,23.567499,21.692686,169374400
23.4475,23.68,23.147499,23.424999,21.561529,200298800
23.547501,23.625,23.252501,23.497499,21.628254,161405600
23.754999,24.2125,23.6525,24.16,22.238058,196231600
24.1675,24.5525,24.0375,24.530001,22.578627,179452800
24.709999,24.7225,24.022499,24.065001,22.150612,156084000
24,24.190001,23.950001,24.01,22.099987,141496800
24.077499,24.225,23.98,24.219999,22.293285,137123200
24.1,24.125,23.637501,23.672501,21.789337,127770400
23.495001,24.094999,23.33,24.025,22.113794,145022800
24.012501,24.190001,23.8125,24.190001,22.265669,110330800
24.299999,24.504999,24.145,24.227501,22.300186,115964400
24.215,24.557501,24.1625,24.172501,22.249563,140865200
24.4125,25.192499,24.355,25.1325,23.13319,201628400
25.127501,25.2225,24.91,25.1875,23.183811,132678400
25.145,25.4275,25.112499,25.375,23.356398,147822800
25.592501,25.9375,25.342501,25.752501,23.703867,184220400
25.5975,25.7075,25.24,25.467501,23.441545,143315600
25.195,25.440001,25.1,25.2575,23.248247,126247600
25.327499,25.395,25.067499,25.280001,23.268955,108806800
25.352501,25.559999,25.0375,25.2925,23.28046,134054400
25.559999,25.57,25.375,25.565001,23.531288,109632800
25.477501,25.727501,25.445,25.629999,23.591112,100304400
25.99,26.295,25.9625,26.145,24.065145,160270800
26.1525,26.577499,26.147499,26.4925,24.385008,153214000
26.379999,26.6175,26.24,26.450001,24.345882,137682800
26.584999,26.625,26.297501,26.48,24.373493,176820800
26.4825,26.9125,26.285,26.477501,24.371193,142010800
26.3125,26.8225,26.3025,26.68,24.557594,129777600
26.620001,26.7675,26.475,26.532499,24.421825,102814000
26.3675,26.5625,26.2225,26.4175,24.315969,104532000
26.5,26.547501,26.264999,26.297501,24.205517,77645600
26.2225,26.9475,26.219999,26.92,24.778494,124760400
27.1625,27.605,27.15,27.389999,25.2111,182404400
27.43,27.475,27.219999,27.247499,25.079945,103553600
27.195,27.5,27.049999,27.497499,25.310053,103496000
27.605,28.047501,27.567499,27.780001,25.570084,149424800
27.377501,27.682501,27.355,27.452499,25.268637,106314800
27.557501,27.745001,27.299999,27.74,25.533264,105616400
27.487499,27.605,27.030001,27.135,24.976393,127207600
27.227501,27.442499,27.0425,27.165001,25.004004,94326800
27.2425,27.6525,27.2075,27.254999,25.086847,117630000
27.334999,27.625,27.165001,27.610001,25.413607,108929200
27.700001,28.084999,27.700001,28.01,25.781782,133029200
27.905001,28.0975,27.8325,28.025,25.795591,101895600
28.0275,28.075001,27.432501,27.4625,25.277836,187756000
27.2225,27.237499,26.735001,26.870001,24.732473,243286000
26.969999,27,26.557501,26.727501,24.601311,129539600
26.66,27.022499,26.514999,26.782499,24.651934,122444000
26.7325,26.7325,26.379999,26.4925,24.385008,126210000
26.252501,26.620001,26.155001,26.42,24.31827,134732400
26.25,26.4125,26.127501,26.27,24.180204,112126400
25.977501,26.325001,25.977501,26.0875,24.01222,224064800
24,24.6775,23.92,24.455,22.509586,458408400
24.4025,24.469999,23.5625,23.7075,21.82155,328970800
23.497499,23.68,23.127501,23.434999,21.570728,274126000
23.4925,23.52,23.1,23.41,21.547718,192640400
23.549999,23.934999,23.42,23.795,21.902086,227325200
23.799999,23.975,23.455,23.547501,21.67428,164102000
23.5,23.5175,23.17,23.309999,21.586306,143562000
23.342501,23.362499,22.9625,23.18,21.465918,174799600
23.25,23.442499,23.147499,23.1975,21.482126,131745600
23.3325,23.3925,23.0275,23.355,21.627977,134747200
23.370001,23.3925,23.115,23.127501,21.417297,114876400
23.18,23.195,22.3675,22.584999,20.914915,305258800
22.5,22.9175,22.5,22.629999,20.956585,177571200
23.0975,23.5975,22.9125,23.469999,21.734472,245039200
23.637501,23.674999,23.252501,23.372499,21.644182,187667600
23.540001,23.8025,23.4725,23.639999,21.891901,168249600
23.66,23.66,23.3925,23.549999,21.808558,121768400
23.66,23.8575,23.629999,23.805,22.044701,128104000
23.967501,24.297501,23.9175,24.1075,22.324835,152074400
24.305,24.522499,24.209999,24.475,22.665157,140560800
24.6675,24.934999,24.5275,24.905001,23.063362,152675200
24.92,25.182501,24.66,25.102501,23.246262,225324800
24.860001,25.1175,24.8125,25.0875,23.232365,145364800
24.9,25.1,24.705,24.965,23.118921,169228800
24.754999,24.885,24.5825,24.615,22.794804,116693200
24.4,24.459999,24.157499,24.43,22.623486,160766400
24.4475,24.567499,24.362499,24.48,22.669786,114019600
24.497499,25.4725,24.387501,24.657499,22.834164,93170000
24.8125,24.967501,24.74,24.7575,22.926769,89638000
24.754999,24.889999,24.67,24.735001,22.905928,83392400
24.625,24.997499,24.615,24.9125,23.070305,106405600
24.6325,24.8375,24.620001,24.7075,22.880468,126851600
24.672501,24.780001,24.275,24.334999,22.535507,152082000
24.33,24.620001,24.1875,24.365,22.563292,127727600
24.455,24.602501,24.2575,24.285,22.48921,117780800
24.112499,24.4375,24.0175,24.387501,22.584127,125307200
24.155001,24.1625,23.825001,23.8325,22.070166,244032800
24,24.1425,23.7575,23.775,22.016918,137647600
23.735001,24.0875,23.67,23.977501,22.204449,142185600
24.0625,24.2225,23.8375,23.887501,22.121103,116876400
23.985001,24.0725,23.8125,24.025,22.248432,128960800
23.227501,23.665001,23.1625,23.35,21.623348,301245600
23.25,23.262501,22.875,23.01,21.308491,181958400
23.225,23.415001,23.035,23.397499,21.667334,161779600
23.4925,23.637501,23.407499,23.6,21.854858,146124000
23.610001,23.942499,23.575001,23.9,22.132677,143345600
23.872499,24.1175,23.8325,23.9725,22.199816,104106000
23.8475,23.85,23.615,23.747499,21.991455,110820800
23.65,23.915001,23.592501,23.8825,22.116465,123796400
23.924999,24.125,23.905001,23.985001,22.211397,100558400
24.122499,24.2225,24.012501,24.17,22.382713,115648400
24.1875,24.4125,24.182501,24.245001,22.452168,95179600
24.2925,24.424999,24.280001,24.355,22.554029,96670000
24.352501,24.4175,24.209999,24.217501,22.426697,103568800
24.3475,24.747499,24.33,24.6975,22.871204,155676000
24.73,24.825001,24.625,24.695,22.868891,120548000
24.674999,25.032499,24.65,24.9575,23.111977,145975600
24.889999,25,24.834999,24.967501,23.121239,95119600
25,25.115,24.934999,24.99,23.142076,105104000
24.9575,25.25,24.782499,24.8575,23.019373,130808000
24.815001,24.825001,24.577499,24.665001,22.841105,113254800
24.5625,24.709999,24.23,24.334999,22.535507,161531600
24.205,24.4925,24.105,24.1675,22.38039,224959200
26.067499,26.0875,25.6875,25.737499,23.834297,369379200
25.7075,26.112499,25.705,26.084999,24.156103,159479200
26.047501,26.137501,25.92,26.0525,24.126005,110934800
26.102501,26.5375,26.102501,26.512501,24.551989,152671600
26.512501,26.5175,26,26.120001,24.188517,135266400
26.202499,26.459999,26.192499,26.4475,24.491793,120810400
26.395,26.5,26.32,26.467501,24.643095,109634800
26.567499,26.9125,26.545,26.870001,25.017853,162213600
26.879999,27.092501,26.790001,27.092501,25.225014,112148800
27.057501,27.235001,27.002501,27.202499,25.327431,105260800
27.1775,27.225,26.940001,27,25.138885,96034000
27.129999,27.2325,26.9625,26.9825,25.122595,109938000
26.945,27.110001,26.945,27.045,25.180786,74641600
27.035,27.385,27.02,27.370001,25.483387,103472800
27.407499,27.557501,27.3025,27.344999,25.460106,135177600
27.275,27.342501,27.084999,27.305,25.422863,101424000
27.307501,27.4,27.254999,27.27,25.39028,87938800
27.192499,27.422501,27.09,27.34,25.455454,101472400
27.215,27.275,26.9625,27.127501,25.257603,103280800
27.147499,27.33,27.1325,27.2125,25.336742,85030800
27.1425,27.1875,26.92,27.0075,25.145878,94700400
26.8475,26.969999,26.67,26.8925,25.038803,100344800
26.852501,26.987499,26.577499,26.735001,24.892157,111065200
26.655001,26.860001,26.5725,26.705,24.864223,99881200
26.450001,26.625,26.375,26.5,24.673351,99455600
26.415001,26.6425,26.41,26.525,24.696632,118649600
26.535,26.700001,26.405001,26.682501,24.843275,106806000
26.924999,27,26.705,26.932501,25.076048,107210000
26.975,27.075001,26.877501,26.924999,25.069059,107521600
26.9575,27.190001,26.7675,27.09,25.222687,169457200
26.8125,26.817499,26.309999,26.379999,24.56163,212008000
26.16,26.43,25.782499,25.782499,24.005308,186228000
25.6625,26.43,25.6325,26.360001,24.543005,181171200
26.877501,27.1975,26.809999,26.987499,25.127247,248704800
27.182501,28.2575,27.15,27.942499,26.016424,443554800
28.465,28.932501,28.372499,28.8925,26.900942,359934400
28.780001,29.032499,28.51,28.73,26.749641,319547600
28.797501,29.045,28.3125,28.395,26.437738,188092000
28.262501,28.530001,28.127501,28.3925,26.435406,138057200
28.4625,28.497499,28.110001,28.387501,26.43075,144012800
28.5875,28.735001,28.5,28.655001,26.679813,124296000
28.605,28.6975,27.887501,28.1775,26.235226,209924800
27.91,28.3475,27.887501,28.219999,26.274796,119477600
28.25,28.295,28.084999,28.272499,26.323675,98429600
28.422501,28.66,28.3575,28.487499,26.523855,118564400
28.290001,28.450001,27.950001,28.045,26.111856,143548000
28.115,28.342501,27.950001,28.262501,26.314367,145516400
28.1775,28.262501,28.07,28.129999,26.191004,86807200
28.264999,28.577499,28.157499,28.25,26.302727,118947200
28.35,28.415001,28.172501,28.262501,26.314367,85812400
28.424999,28.584999,28.282499,28.4725,26.509895,115117200
28.577499,28.639999,28.377501,28.514999,26.549458,97433600
28.754999,29.1875,28.68,29.012501,27.012665,144944000
29.424999,29.672501,29.049999,29.075001,27.070862,256164000
29.3375,29.495001,29.1875,29.334999,27.312937,150347200
29.1975,29.360001,28.93,29.245001,27.229143,140769600
29.469999,29.5425,29.282499,29.407499,27.380442,142608800
29.3325,29.459999,29.195,29.387501,27.361826,94499600
29.545,29.5525,29.362499,29.3675,27.343203,98214000
29.3125,29.440001,28.450001,29.280001,27.26173,80138400
29.215,29.344999,29.0825,29.264999,27.247763,96503200
29.202499,29.227501,29.07,29.15,27.140696,92770800
29.275,29.434999,29.25,29.4125,27.385098,94154800
29.487499,29.59,29.327499,29.5625,27.524752,192516000
28.577499,28.924999,28.327499,28.897499,26.905594,264536800
28.8475,28.965,28.525,28.620001,26.647228,138248000
28.467501,28.8025,28.362499,28.43,26.47032,151446800
28.4125,28.557501,28.299999,28.385,26.428427,105677600
28.365,28.442499,27.6325,27.872499,25.95125,175303200
27.85,28.0875,27.807501,27.897499,25.974527,113326800
27.745001,27.865,27.387501,27.4575,25.696112,107730400
27.1325,27.5625,27.0275,27.209999,25.464491,123348000
27.52,27.627501,27.365,27.602501,25.83181,130240000
27.577499,27.93,27.424999,27.764999,25.983889,97016800
27.469999,27.83,27.012501,27.719999,25.941772,236705600
27.772499,27.772499,26.4575,26.9475,25.218832,228538000
26.780001,27.217501,26.637501,27.1075,25.368561,136575600
26.9275,26.952499,26.02,26.4275,24.732185,204702000
26.6425,26.92,26.540001,26.7775,25.059732,129058000
26.674999,27.557501,26.65,27.497499,25.733545,235362000
27.452499,27.5875,27.2075,27.487499,25.724186,110528000
27.43,27.635,27.415001,27.514999,25.749918,113715600
27.530001,27.997499,27.502501,27.932501,26.14064,117058400
27.987499,28.105,27.85,27.950001,26.157017,103862000
27.84,27.877501,27.5825,27.807501,26.023661,109705600
27.782499,27.967501,27.737499,27.9475,26.154676,45903600
27.8575,28.1175,27.8475,27.8925,26.103207,108776000
27.695,28.0075,27.5175,27.865,26.077467,114115200
27.9,28.049999,27.567499,27.629999,25.857542,144649200
27.592501,27.735001,27.2575,27.372499,25.616562,148347600
27.2925,27.522499,27.2125,27.475,25.712492,106112000
27.5,27.5075,27.0625,27.2775,25.527662,137298000
27.375,27.59,27.297501,27.487499,25.724186,104782000
27.315001,27.797501,27.290001,27.7575,25.976864,119994800
27.715,28.1075,27.65,28.030001,26.231886,108273200
28.077499,28.674999,28.077499,28.487499,26.660034,137610400
28.3225,28.75,28.122499,28.325001,26.507961,105497600
28.459999,28.98,28.4375,28.797501,26.95015,174935200
28.76,29.049999,28.745001,28.797501,26.95015,136127200
28.844999,29.182501,28.807501,28.955,27.097546,186098000
29.1175,29.125,28.9125,28.9925,27.132641,177404400
28.950001,29.344999,28.9375,29.16,27.289394,111117600
29.184999,29.375,29.17,29.237499,27.361925,85700000
29.200001,29.35,29.195,29.264999,27.387659,95132800
29.0875,29.127501,28.91,29.0725,27.207508,104343600
28.897499,29.129999,28.897499,29.129999,27.261314,56998000
29.129999,29.450001,29.122499,29.315001,27.43445,73187600
29.379999,29.504999,29.049999,29.190001,27.317469,83623600
29.112499,29.2775,29.1,29.182501,27.310455,60158000
29.1625,29.299999,28.8575,28.955,27.097546,122345200
28.950001,29.0825,28.690001,29.0375,27.174753,115127600
28.9625,29.127501,28.9375,29.004999,27.144339,84472400
28.98,29.215,28.952499,29.1525,27.282379,88774400
29.195,29.540001,29.1175,29.477501,27.586533,127007600
29.487499,29.8575,29.485001,29.747499,27.839209,134247600
29.692499,29.844999,29.575001,29.7775,27.867283,97848400
29.684999,29.9825,29.65,29.9375,28.017019,110354400
29.725,29.825001,29.5525,29.8125,27.900038,108344800
29.7775,29.905001,29.702499,29.76,27.850903,104447600
29.584999,30.059999,29.555,30,28.075508,137759200
30,30.125,29.9275,29.997499,28.073177,94852000
29.85,30.022499,29.842501,29.945,28.02404,102389200
30.112499,30.112499,29.932501,30,28.075508,130391600
30,30.202499,29.942499,30.02,28.094229,88200800
29.887501,30.025,29.875,29.9925,28.068487,92844000
30.105,30.525,30.07,30.469999,28.515362,129510400
30.4175,30.610001,30.4,30.485001,28.529396,105350400
30.535,30.5875,30.4,30.487499,28.531742,82251600
30.2325,30.407499,30.165001,30.407499,28.456869,121510000
30.2875,30.3475,30.155001,30.3375,28.391356,196804000
31.7575,32.622501,31.752501,32.1875,30.122683,447940000
31.995001,32.3475,31.945,32.1325,30.071211,134841600
32.077499,32.297501,32.040001,32.27,30.199896,98029200
32.282501,32.625,32.224998,32.572498,30.482985,107383600
32.634998,33.022499,32.612499,32.8825,30.773094,152735200
32.837502,33.055,32.805,33.009998,30.892416,92016400
32.912498,33.112499,32.779999,33.105,31.115648,113399600
33.115002,33.235001,33.012501,33.029999,31.045156,80262000
33.27,33.455002,33.1875,33.322498,31.320076,92141600
33.3675,33.772499,33.3125,33.755001,31.726585,132904800
33.880001,34.067501,33.654999,33.877499,31.84173,142492400
33.9175,33.974998,33.709999,33.837502,31.804131,90338400
33.775002,33.9575,33.775002,33.93,31.891077,88792800
34.057499,34.1875,33.994999,34.174999,32.121346,98028800
34.107498,34.279999,34.0275,34.2775,32.217686,83347600
34.345001,34.369999,34.075001,34.1325,32.081402,83152800
33.977501,34.165001,33.82,34.165001,32.111954,87106400
34.285,34.360001,34.07,34.232498,32.175388,81029600
34.27,34.360001,34.174999,34.247501,32.189491,93931600
34.4725,35.037498,34.400002,34.947498,32.847427,145658400
35,35.07,34.689999,34.740002,32.652397,104844000
34.695,34.9575,34.647499,34.945,32.84507,84432400
34.842499,34.942501,34.650002,34.834999,32.741688,87000000
34.764999,34.994999,34.697498,34.880001,32.783978,69785200
34.737499,34.950001,34.705002,34.75,32.661793,74828800
34.685001,34.697498,34.262501,34.669998,32.586601,88623600
34.8125,34.84,34.66,34.785,32.694687,78451200
34.712502,34.857498,34.705002,34.799999,32.708794,69686800
34.825001,34.912498,34.709999,34.747501,32.659454,61236400
34.852501,35.1875,34.7575,35.115002,33.00486,102767200
35.18,35.255001,35.064999,35.172501,33.058922,76928000
35.25,35.25,34.9725,34.997501,32.894421,175540000
35.099998,35.375,35.057499,35.365002,33.239838,86168000
35.5275,35.700001,34.932499,34.959999,32.859173,158119600
34.962502,35.400002,34.939999,35.355,33.230431,103440800
35.314999,35.395,35.1525,35.23,33.112953,81385200
35.375,35.435001,35.087502,35.16,33.047157,89582400
34.8475,35.305,34.654999,35.220001,33.103558,94300400
35.227501,36.009998,35.154999,35.950001,33.789696,133499200
35.919998,36.122501,35.797501,36.029999,33.864872,116760000
36.047501,36.125,35.875,35.982498,33.820221,84829200
35.93,36.067501,35.752499,35.915001,33.756786,78646800
35.927502,36.029999,35.762501,35.924999,33.766182,79942800
35.8125,36.2225,35.7925,36.192501,34.017616,79565600
36.055,36.365002,35.952499,36.005001,33.841373,110871600
36.072498,36.130001,35.862499,35.915001,33.756786,84596000
35.932499,36.044998,35.817501,35.834999,33.681599,66688800
35.900002,35.970001,35.724998,35.7925,33.641644,75733600
35.735001,35.837502,35.014999,35.407501,33.279785,121517600
35.400002,35.537498,35.252499,35.450001,33.319725,81400000
35.477501,35.595001,35.262501,35.262501,33.143497,71291600
35.369999,35.470001,35.217499,35.4575,33.326782,66328400
35.352501,35.509998,35.2775,35.299999,33.178745,58790000
35.470001,35.5,35.112499,35.169998,33.056568,69313600
35.305,35.73,35.290001,35.610001,33.470116,93278400
35.610001,35.669998,35.462502,35.567501,33.430172,69283600
35.875,35.987499,35.794998,35.91,33.752087,68537200
35.977501,36.224998,35.967499,36.1325,33.961227,75486000
36.1175,36.150002,35.845001,35.919998,33.761475,80164800
35.98,36.040001,35.827499,35.947498,33.787334,56985200
36.022499,36.075001,35.817501,35.912498,33.754433,83441600
36.275002,36.799999,36.240002,36.645,34.442928,134411600
36.884998,37.022499,36.709999,36.877499,34.661449,181408800
36.397499,36.872501,36.067501,36.764999,34.555721,182788000
36.630001,36.785,36.452499,36.6325,34.431164,93487600
36.689999,37.244999,36.689999,37.240002,35.002174,109310800
37.2575,38.424999,37.2575,38.252499,35.953831,195009600
38.467499,38.720001,38.362499,38.497501,36.184101,156521600
38.407501,38.485001,38.0275,38.314999,36.012573,103222800
38.112499,38.517502,38.077499,38.487499,36.324013,109020400
38.674999,39.105,38.6675,39.025002,36.831303,130108000
39.002499,39.162498,38.762501,38.924999,36.736916,104038800
38.985001,39.014999,38.68,38.8675,36.682655,80194000
38.400002,38.642502,37.427502,37.5625,35.451012,203070800
37.817501,38.334999,37.782501,38.134998,35.991333,134272800
38.345001,38.494999,38.157501,38.264999,36.114021,107843200
38.5,38.645,38.227501,38.497501,36.33345,91865600
38.724998,38.724998,38.327499,38.450001,36.288624,79675600
38.459999,38.5425,38.1675,38.334999,36.18008,76712000
38.432499,38.587502,38.2575,38.467499,36.305141,76942400
38.5,38.560001,38.327499,38.4025,36.24379,87710400
38.355,38.607498,38.3325,38.4175,36.25795,80507600
38.4925,38.5425,38.095001,38.189999,36.043243,97804800
38.2925,38.3325,38.055,38.294998,36.142334,65616400
38.395,38.862499,38.2225,38.862499,36.677933,111082800
38.584999,38.612499,38.365002,38.482498,36.319302,101326800
